	Transaction No.	Security ID - Current	Security Name - Current	Model Portfolio Code	Created Date	Trade Date	Payment Date	Created by User	Business Transaction Code	Elementary Transaction Code	Elementary Transaction Code Name	Settlement Currency Code - Transaction	Net Proceeds PC	Net Proceeds QC	Net Proceeds SC	Settlement Date	Finance Account Name	Nominal	Current Value PC	Current Value QC	SCD_Trx_No	SCDID_CUSIP	Ticket Status ID	Ticket Status	Ticket Type	Ticket Type Name	Trade Date_r	Due_Settlement_Date	Model Portfolio	Investment	Investment Amount	Investment Currency	Send to SCD	Funding Amount	Funding Currency	Creator	CreateDate	SourceSystem	LastUpdatedDateTime	Ticketing_Ticket	diff
75457	20171103000150.0	PR1000129	Wolf Infrastructure Inc.	MPR1000129	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	5906.14	5906.14	4581.6	20171031.0	OTH INV EXP CDN NATURAL RES	0.0	0.0	0.0	75457	PR1000129	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000129	Wolf Infrastructure Inc.	5906.14000	CAD	Yes	4581.60000	USD	Gavadza, Olena	2017-11-03 09:58:46.060	Investran	2017-11-03 15:15:51.443	75457	0.0
75457	20171103000150.0	PR1000129	Wolf Infrastructure Inc.	MPR1000129	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	5906.14	5906.14	4581.6	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75457	PR1000129	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000129	Wolf Infrastructure Inc.	5906.14000	CAD	Yes	4581.60000	USD	Gavadza, Olena	2017-11-03 09:58:46.060	Investran	2017-11-03 15:15:51.443	75457	0.0
75458	20171103000151.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	9830.13	6545.84	7625.58	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75458	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	6545.84000	EUR	Yes	7625.58000	USD	Gavadza, Olena	2017-11-03 09:58:46.610	Investran	2017-11-03 15:16:14.543	75458	0.0
75458	20171103000151.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	9830.13	6545.84	7625.58	20171031.0	DUE TO CDN ENTITIES (AMERICA INC) NATURAL RES	0.0	0.0	0.0	75458	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	6545.84000	EUR	Yes	7625.58000	USD	Gavadza, Olena	2017-11-03 09:58:46.610	Investran	2017-11-03 15:16:14.543	75458	0.0
75458	20171103000151.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	9830.13	6545.84	7625.58	20171031.0	TRNS TAX & OTH FGN NATURAL RES	0.0	0.0	0.0	75458	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	6545.84000	EUR	Yes	7625.58000	USD	Gavadza, Olena	2017-11-03 09:58:46.610	Investran	2017-11-03 15:16:14.543	75458	0.0
75458	20171103000151.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	9830.13	6545.84	7625.58	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75458	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	6545.84000	EUR	Yes	7625.58000	USD	Gavadza, Olena	2017-11-03 09:58:46.610	Investran	2017-11-03 15:16:14.543	75458	0.0
75459	20171103000152.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	515.64	515.64	400.0	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75459	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	515.64000	CAD	Yes	400.00000	USD	Gavadza, Olena	2017-11-03 09:58:47.193	Investran	2017-11-03 15:16:35.383	75459	0.0
75459	20171103000152.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	515.64	515.64	400.0	20171031.0	TRNS TAX & OTH FGN NATURAL RES	0.0	0.0	0.0	75459	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	515.64000	CAD	Yes	400.00000	USD	Gavadza, Olena	2017-11-03 09:58:47.193	Investran	2017-11-03 15:16:35.383	75459	0.0
75459	20171103000152.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	515.64	515.64	400.0	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75459	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	515.64000	CAD	Yes	400.00000	USD	Gavadza, Olena	2017-11-03 09:58:47.193	Investran	2017-11-03 15:16:35.383	75459	0.0
75459	20171103000152.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	515.64	515.64	400.0	20171031.0	DUE TO CDN ENTITIES (AMERICA INC) NATURAL RES	0.0	0.0	0.0	75459	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	515.64000	CAD	Yes	400.00000	USD	Gavadza, Olena	2017-11-03 09:58:47.193	Investran	2017-11-03 15:16:35.383	75459	0.0
75465	20171103000176.0	FS1000152	Paul Capital Top Tier II L.P.	M70399A950	20171108.0	20171103.0	20171103.0	Batch job user	GenCost	General Cost	General Cost	USD	-5351913.8	-4190677.16	-4190677.16	20171103.0		0.0	0.0	0.0	75465	70399A950	4	Closed	2	Cash Distribution	2017-11-03 00:00:00.000	2017-11-03 00:00:00.000	M70399A950	Paul Capital Top Tier II, L.P.	4190677.16000	USD	Yes	4190677.16000	USD	 	2017-11-03 10:13:15.367	Investran	2017-11-08 11:09:42.250	75465	-8381354.32
75471	20171103000244.0	FS1000151	Paul Capital Top Tier II A L.P.	M70399Q971	20171103.0	20171103.0	20171103.0	Batch job user	GenCost	General Cost	General Cost	USD	-596406.39	-467000.54	-467000.54	20171103.0		0.0	0.0	0.0	75471	70399Q971	8	Pending review by {0}	2	Cash Distribution	2017-11-03 00:00:00.000	2017-11-03 00:00:00.000	M70399Q971	Paul Capital Top Tier II A, L.P.	467000.54000	USD	Yes	467000.54000	USD	Ortiz, Christopher	2017-11-03 10:48:28.643	Investran	2017-11-03 10:56:01.407	75471	-934001.08
75472	20171103000248.0	PDI100035	Project President USCo	MPDI100035	20171104.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	-1918.13	-1487.96	-1487.96	20171031.0	DUE FROM BROKER FGN DIR PRIV DEBT	0.0	0.0	0.0	75472	PDI100035	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPDI100035	Project President USCo	1487.96000	USD	Yes	1487.96000	USD	 	2017-11-03 11:06:25.400	WSO	2017-11-04 05:39:39.903	75472	-2975.92
75472	20171103000248.0	PDI100035	Project President USCo	MPDI100035	20171104.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	-1918.13	-1487.96	-1487.96	20171031.0	INCOME TAX EXPENSE - INV RELATED FGN DIR PRIV DEBT	0.0	0.0	0.0	75472	PDI100035	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPDI100035	Project President USCo	1487.96000	USD	Yes	1487.96000	USD	 	2017-11-03 11:06:25.400	WSO	2017-11-04 05:39:39.903	75472	-2975.92
75473	20171103000279.0	PDI100080	Project Victoria 06/27/2031	MPDI100080	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	2275.05	1764.83	1764.83	20171031.0	OTH INV EXP FGN ROYALTY INVESTING	0.0	0.0	0.0	75473	PDI100080	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPDI100080	Project Victoria 6/27/2031	1764.83000	USD	Yes	1764.83000	USD	Gavadza, Olena	2017-11-03 11:19:26.250		2017-11-03 14:58:25.973	75473	0.0
75473	20171103000279.0	PDI100080	Project Victoria 06/27/2031	MPDI100080	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	2275.05	1764.83	1764.83	20171031.0	TRNS TAX & OTH FGN ROYALTY INVESTING	0.0	0.0	0.0	75473	PDI100080	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPDI100080	Project Victoria 6/27/2031	1764.83000	USD	Yes	1764.83000	USD	Gavadza, Olena	2017-11-03 11:19:26.250		2017-11-03 14:58:25.973	75473	0.0
75473	20171103000279.0	PDI100080	Project Victoria 06/27/2031	MPDI100080	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	2275.05	1764.83	1764.83	20171031.0	DUE TO BROKER FGN ROYALTY INVESTING	0.0	0.0	0.0	75473	PDI100080	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPDI100080	Project Victoria 6/27/2031	1764.83000	USD	Yes	1764.83000	USD	Gavadza, Olena	2017-11-03 11:19:26.250		2017-11-03 14:58:25.973	75473	0.0
75473	20171103000279.0	PDI100080	Project Victoria 06/27/2031	MPDI100080	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	2275.05	1764.83	1764.83	20171031.0	DUE TO BROKER FGN ROYALTY INVESTING	0.0	0.0	0.0	75473	PDI100080	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPDI100080	Project Victoria 6/27/2031	1764.83000	USD	Yes	1764.83000	USD	Gavadza, Olena	2017-11-03 11:19:26.250		2017-11-03 14:58:25.973	75473	0.0
75474	20171103000292.0	PR1000096	Agricultural Company of America (PHI Transition)	MPR1000096	20171103.0	20171016.0	20171016.0	Server job user	GenCost	General Cost	General Cost	USD	0.0	0.0	0.0	20171016.0	REALIZED SECURITY GL FGN AGRICULTURE FUNDS	0.0	0.0	0.0	75474	PR1000096	6	Manual	9	Adjustment	2017-10-16 00:00:00.000	2017-10-16 00:00:00.000	MPR1000096	Agricultural Company of America (PHI Transition)	0.00000	USD	Yes	0.00000	USD	Jiang, Mary	2017-11-03 11:39:08.157	Investran	2017-11-07 09:25:04.907	75474	0.0
75474	20171103000292.0	PR1000096	Agricultural Company of America (PHI Transition)	MPR1000096	20171103.0	20171016.0	20171016.0	Server job user	GenCost	General Cost	General Cost	USD	0.0	0.0	0.0	20171016.0	OTH INV EXP FGN AGRICULTURE FUNDS	0.0	0.0	0.0	75474	PR1000096	6	Manual	9	Adjustment	2017-10-16 00:00:00.000	2017-10-16 00:00:00.000	MPR1000096	Agricultural Company of America (PHI Transition)	0.00000	USD	Yes	0.00000	USD	Jiang, Mary	2017-11-03 11:39:08.157	Investran	2017-11-07 09:25:04.907	75474	0.0
75475	20171103000302.0	FS1000466	Vista Equity Partners Fund VI, L.P.	MFS1000466	20171103.0	20171115.0	20171115.0	Server job user	GenCost	General Cost	General Cost	USD	52649642.81	41105237.0	41105237.0	20171115.0		0.0	0.0	0.0	75475	FS1000466	1	Pending approval by {0}	1	Capital Call	2017-11-15 00:00:00.000	2017-11-15 00:00:00.000	MFS1000466	Vista Equity Partners Fund VI, L.P.	41105237.00000	USD	Yes	41105237.00000	USD	Vainer, Lori	2017-11-03 11:47:53.727	Investran	2017-11-03 16:02:52.107	75475	0.0
75476	20171103000303.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	13577.99	13577.99	13577.99	20171031.0	DUE TO SUB-INV EXP-AMEX PRIV EQUITY	0.0	0.0	0.0	75476	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	13577.99000	CAD	Yes	13577.99000	CAD	Gavadza, Olena	2017-11-03 11:49:23.897	Investran	2017-11-03 15:19:00.037	75476	0.0
75476	20171103000303.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	13577.99	13577.99	13577.99	20171031.0	TRNS TAX & OTH FGN PRIV EQUITY	0.0	0.0	0.0	75476	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	13577.99000	CAD	Yes	13577.99000	CAD	Gavadza, Olena	2017-11-03 11:49:23.897	Investran	2017-11-03 15:19:00.037	75476	0.0
75477	20171103000304.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	12193.64	12193.64	12193.64	20171031.0	DUE TO SUB-INV EXP-AMEX PRIV EQUITY	0.0	0.0	0.0	75477	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	12193.64000	CAD	Yes	12193.64000	CAD	Gavadza, Olena	2017-11-03 11:49:24.300	Investran	2017-11-03 15:19:16.437	75477	0.0
75477	20171103000304.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	12193.64	12193.64	12193.64	20171031.0	TRNS TAX & OTH FGN PRIV EQUITY	0.0	0.0	0.0	75477	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	12193.64000	CAD	Yes	12193.64000	CAD	Gavadza, Olena	2017-11-03 11:49:24.300	Investran	2017-11-03 15:19:16.437	75477	0.0
75478	20171103000305.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	17288.11	17288.11	17288.11	20171031.0	DUE TO SUB-INV EXP-AMEX PRIV EQUITY	0.0	0.0	0.0	75478	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	17288.11000	CAD	Yes	17288.11000	CAD	Gavadza, Olena	2017-11-03 11:49:24.830	Investran	2017-11-03 15:19:35.760	75478	0.0
75478	20171103000305.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	17288.11	17288.11	17288.11	20171031.0	TRNS TAX & OTH FGN PRIV EQUITY	0.0	0.0	0.0	75478	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	17288.11000	CAD	Yes	17288.11000	CAD	Gavadza, Olena	2017-11-03 11:49:24.830	Investran	2017-11-03 15:19:35.760	75478	0.0
75479	20171103000306.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	3541.41	3541.41	3541.41	20171031.0	TRNS TAX & OTH FGN PRIV EQUITY	0.0	0.0	0.0	75479	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	3541.41000	CAD	Yes	3541.41000	CAD	Gavadza, Olena	2017-11-03 11:49:25.387	Investran	2017-11-03 15:20:06.693	75479	0.0
75479	20171103000306.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	3541.41	3541.41	3541.41	20171031.0	OTH INV EXP FGN PRIV EQUITY	0.0	0.0	0.0	75479	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	3541.41000	CAD	Yes	3541.41000	CAD	Gavadza, Olena	2017-11-03 11:49:25.387	Investran	2017-11-03 15:20:06.693	75479	0.0
75479	20171103000306.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	3541.41	3541.41	3541.41	20171031.0	DUE TO SUB-INV EXP-AMEX PRIV EQUITY	0.0	0.0	0.0	75479	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	3541.41000	CAD	Yes	3541.41000	CAD	Gavadza, Olena	2017-11-03 11:49:25.387	Investran	2017-11-03 15:20:06.693	75479	0.0
75479	20171103000306.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	3541.41	3541.41	3541.41	20171031.0	DUE TO SUB-INV EXP-AMEX PRIV EQUITY	0.0	0.0	0.0	75479	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	3541.41000	CAD	Yes	3541.41000	CAD	Gavadza, Olena	2017-11-03 11:49:25.387	Investran	2017-11-03 15:20:06.693	75479	0.0
75480	20171103000310.0	FS1000393	EnCap Energy Capital Fund X-C, L.P.	MFS1000393	20171103.0	20171116.0	20171116.0	Server job user	GenCost	General Cost	General Cost	USD	7416318.53	5790153.83	5790153.83	20171116.0		0.0	0.0	0.0	75480	FS1000393	1	Pending approval by {0}	1	Capital Call	2017-11-16 00:00:00.000	2017-11-16 00:00:00.000	MFS1000393	EnCap Energy Capital Fund X-C, L.P.	5790153.83000	USD	Yes	5790153.83000	USD	Macpherson, Shauna	2017-11-03 12:05:14.960	Investran	2017-11-03 15:13:09.737	75480	0.0
75481	20171103000385.0	FS1000221	Multiples Private Equity Fund I Limited	MFS1000221	20171103.0	20171103.0	20171103.0	Batch job user	GenCost	General Cost	General Cost	USD	-3992156.94	-201893687.79	-3035960.0	20171103.0		0.0	0.0	0.0	75481	FS1000221	8	Pending review by {0}	2	Cash Distribution	2017-11-03 00:00:00.000	2017-11-03 00:00:00.000	MFS1000221	Multiples Private Equity Fund I	201893687.79000	INR	Yes	3035960.00000	USD	Chih, Joey	2017-11-03 12:08:30.473	Investran	2017-11-03 12:19:28.860	75481	-403787375.58
75482	20171103000502.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171103.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	1019.98	815.56	1019.98	20171002.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75482	PD1000381	6	Manual	1	Capital Call	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:15:52.040		2017-11-03 14:57:42.163	75482	0.0
75482	20171103000502.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171103.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	1019.98	815.56	1019.98	20171002.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75482	PD1000381	6	Manual	1	Capital Call	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:15:52.040		2017-11-03 14:57:42.163	75482	0.0
75482	20171103000502.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171103.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	1019.98	815.56	1019.98	20171002.0	DUE TO BROKER FGN DIR PRIV DEBT	0.0	0.0	0.0	75482	PD1000381	6	Manual	1	Capital Call	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:15:52.040		2017-11-03 14:57:42.163	75482	0.0
75482	20171103000502.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171103.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	1019.98	815.56	1019.98	20171002.0	TRNS TAX & OTH FGN DIR PRIV DEBT	0.0	0.0	0.0	75482	PD1000381	6	Manual	1	Capital Call	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:15:52.040		2017-11-03 14:57:42.163	75482	0.0
75483	20171103000504.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171106.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	-1019.41	-815.56	-1019.41	20171002.0	TRNS TAX & OTH FGN DIR PRIV DEBT	0.0	0.0	0.0	75483	PD1000381	6	Manual	2	Cash Distribution	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:19:40.197		2017-11-06 13:24:05.180	75483	-1631.12
75483	20171103000504.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171106.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	-1019.41	-815.56	-1019.41	20171002.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75483	PD1000381	6	Manual	2	Cash Distribution	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:19:40.197		2017-11-06 13:24:05.180	75483	-1631.12
75483	20171103000504.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171106.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	-1019.41	-815.56	-1019.41	20171002.0	DUE FROM BROKER FGN DIR PRIV DEBT	0.0	0.0	0.0	75483	PD1000381	6	Manual	2	Cash Distribution	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:19:40.197		2017-11-06 13:24:05.180	75483	-1631.12
75483	20171103000504.0	PD1000381	Project Opal 7.25 3/1/2022	MPD1000381	20171106.0	20171002.0	20171002.0	Server job user	GenCost	General Cost	General Cost	CAD	-1019.41	-815.56	-1019.41	20171002.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75483	PD1000381	6	Manual	2	Cash Distribution	2017-10-02 00:00:00.000	2017-10-02 00:00:00.000	MPD1000381	Project Opal 7.25 3/1/2022	815.56000	USD	Yes	1019.98000	CAD	Gavadza, Olena	2017-11-03 13:19:40.197		2017-11-06 13:24:05.180	75483	-1631.12
75486	20171103000825.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	9654.52	9654.52	58430.42	20171031.0	DUE TO SUB-AMEX HK - PRIV EQUITY	0.0	0.0	0.0	75486	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	9654.52000	CAD	Yes	58430.42000	HKD	Gavadza, Olena	2017-11-03 14:23:25.130	Investran	2017-11-03 15:17:05.150	75486	0.0
75486	20171103000825.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	9654.52	9654.52	58430.42	20171031.0	OTH INV EXP FGN PRIV EQUITY	0.0	0.0	0.0	75486	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	9654.52000	CAD	Yes	58430.42000	HKD	Gavadza, Olena	2017-11-03 14:23:25.130	Investran	2017-11-03 15:17:05.150	75486	0.0
75486	20171103000825.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	9654.52	9654.52	58430.42	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75486	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	9654.52000	CAD	Yes	58430.42000	HKD	Gavadza, Olena	2017-11-03 14:23:25.130	Investran	2017-11-03 15:17:05.150	75486	0.0
75486	20171103000825.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	9654.52	9654.52	58430.42	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75486	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	9654.52000	CAD	Yes	58430.42000	HKD	Gavadza, Olena	2017-11-03 14:23:25.130	Investran	2017-11-03 15:17:05.150	75486	0.0
75487	20171103000826.0	FS1000605	Yingde Gases Group Co. (PAG Asia)	MFS1000605	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	8409.8	6523.78	50897.23	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75487	FS1000605	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000605	Yingde Gases Group Co. (PAG Asia)	6523.78000	USD	Yes	50897.23000	HKD	Gavadza, Olena	2017-11-03 14:23:26.817	Investran	2017-11-03 15:17:22.380	75487	0.0
75487	20171103000826.0	FS1000605	Yingde Gases Group Co. (PAG Asia)	MFS1000605	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	8409.8	6523.78	50897.23	20171031.0	DUE TO SUB-AMEX HK - PRIV EQUITY	0.0	0.0	0.0	75487	FS1000605	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000605	Yingde Gases Group Co. (PAG Asia)	6523.78000	USD	Yes	50897.23000	HKD	Gavadza, Olena	2017-11-03 14:23:26.817	Investran	2017-11-03 15:17:22.380	75487	0.0
